,Review,Rating,Score
351,"It is definitely a must stay hotel in Singapore since it has outstanding views and an amazing swimming pool.  Hotel is huge but sadly reception was not informative enough to let us know the places we should visit upon check-in since they are based in the hotel itself. Being unaware, we were not able to visit the sky view at the hotel since we needed to check out and only find out then. They did not allow us to go back upstairs which was a pity that ruins the experience.  Overall the rooms were very clean had a good size. The swimming pool was amazing but it was almost so difficult to make an order or to receive food too.  I probably won't visit again, but it was once a lifetime experience and I ticked it !. Thank you Marina Bay Sands.",20,1
352,"It has been decades since I have been treated so badly by hotel staff. I turned up at the fitness center ready to use a treadmill. And I was turned away because I didn’t meet their “strict dress code”.  The woman at the counter questioned whether my pants were sufficiently athletic. I was told that my long sleeve shirt was not allowed. And I was barred from entry. The gym was completely typical, except for its view, and it was really quite humiliating, unnecessary and a waste of my time.  If you’re interested, you can check out my inappropriate shirt in the picture.For me this hotel was a poor value and a bad experience.I’ll add the good: at about usd 650/night, my 42nd floor premium room had a great view. And the pool on the 57th floor rooftop was even better.The room was otherwise about what one would expect for half the price. The bathtub was plastic, which was surprisingly  cheap. The air conditioning was noisy.The rooftop pool is populated almost completely with posers — literally everyone posing for selfies. It is fairly understandable. And unavoidable. You just need to be comfortable swimming or trying to relax in the middle of a tourist attraction. The staff were mostly polite in an autonomous mass market kind of way. And the cleaning staff were very conscientious.",30,1
353,The overall experience is great.We had met friendly staffs and approachable room attendants. They are very welcoming and pleasant. The infinity pool is quite crowded but it is the best part of our stay.,20,1
354,This is an iconic hotel that commands the status it seems to be asking for in the Singapore skyline. We booked an upgrade and got a city view room with access to the Club 55 which meant we had afternoon tea and then canapés and drinks between 5pm and 7pm. This upgrade was well worth it as it meant you could dine slightly more exclusively with amazing views of the city or Bay Gardens. The food was simply perfect and was so plentiful it meant that the two days we were there we didn’t need to eat anywhere else. The only real down side is that hotelIs so big it made the lobby area really busy with tourists and guests but that said the staff are so efficient that check in and check out was really quick. Be careful as this was the first stop on our honeymoon in the region and we weren’t aware of the taxes added to every bill. This meant that the final bill was over 20% more than we expected and 20% of a lot is a lot!! This is not just unique to MBS but the whole area. The hotel is situated at the opposite side of the bay to most of the other tourist areas but these areas can be accessed really easily using the MRT which is Singapore’s underground. There is a station under the hotel conveniently. We were there for two nights and didn’t need to venture far from the hotel because the views were so amazing and the choice of bars and restaurants were more than we could have needed. We would definitely return..... but may need to earn a few more pennies!!!,50,1
355,"had to stay 2 nights for business since it is closest to expo in mbs. i arrived 10am and was dropped off by grab in the third tower. i checked in and was greeted by the warm staff and was efficiently sent on my way up. i got a room on the 25th floor of tower 3 and immediately saw the space of the room. the toilet was complete with toiletries and had a luxurious feel. i was hoping that it had a tub and some rainfall type shower but it was functional nonetheless. the bed was equipped with soft pillows and clean sheets that made my sleep great. i particularly liked the balcony overlooking the gardens by the bay. had breakfast at rise and was really happy with the selection. i guess it is hard to have such a great image that sometimes you get compared to that all the time. the hotel is still a great hotel but i guess once you think that it is the icon in sg and it has a few things for improvement, you kinda get dissappointed a little bit. still, wonderful hotel and i will stay again in the future for sure",50,1
356,"Iconic hotel with shopping mall attached right at the front of the bay.  We went for the Grand Prix and a few extra nights and were delighted with this fantastic place.  The alternative food outlets had everything we needed and we didn't need to repeat any venue - though understand that they are expensive.  Our room was great, the staff were helpful, the place feels special, the views are amazing.  Our only complaint: the pool area was a big disappointment - far too crowded with a lot of people just standing in the pool eating and drinking. Poor guest behaviour (could be better managed) but frankly the pools are too small for the size of the hotel when it is full.",40,1
357,"We stayed three nights, and everything went without a hitch.  The room was big, and had a nice balcony and gorgeous bay view of the Singapore Gardens and Ships off shore.  The facilities are very nice, yet it’s a vibrant massive hotel with a Vegas or cruise atmosphere that my wife and I don’t prefer, so we did not use the famous infinity pool on top.  The food at breakfast was great and very varied, room service was outstanding and the fridge for Sin$10 for the whole stay was a classy touch.  The ladies who clean the rooms are always around to give you an extra bar of soap with a smile, Xiao Li seemed like the boss of our floor and although she was Chinese her English was much better than the concierge’s at another luxurious hotel we have stayed recently.  Xiao’s attitude was superb and allowed us to feel at home and well pampered.  The room service came quickly and they were never pushing for tip, so I wanted to Tip more.  My wife and I greatly enjoyed our stay and the hotel’s staff’s great service at this Singapore landmark!!",50,1
358,"Marina Bay Sands is an expensive property. But if you want absolute luxury you have to pay for it. And it is worth every penny. I would rank it as one of the best hotels in Asia if not the world. Its an experience worth paying 300-400 USD a night even for the basic rooms. Sunrise at the infinity pool when its next to empty more than makes up for what you pay for the room. Everything else is a bonus.Check In - The smoothest experience I have had in any hotel across the globe. Standard check in time is 3 pm. We reached there around 1. There was a small queue and staff was serving juice to those waiting in line. We expected to be made to wait till the check in time. But even before we said anything the lady at the reception gave us our room keys and said we can't make you when you have a 3 year old child. Super impressive and attentive service. They gave us a room on the mid 30s floor (apparently the highest they could offer us for the room category since it was my wife's birthday). Luggage arrived at the room in about 15 minutes of us checking in.Room - We got a garden view room and were quite the happy for it. 30 plus floors meant that we got a good view of everything around us. And the cherry on the cake was that we could see the entire Gardens By the Bay light show in the evening from our room balcony itself. Rooms were of a good size (balconies not so big) and huge compared to the rest of the Singapore hotels. All modern amenities included though they could do better with the channels being offered on the TV (if you want to watch TV in a property like this). Infinity Pool - Perched atop 57 floors with all three towers joined together, the Infinity Pool at MBS is a tourist attraction in itself. We went there in the afternoon after checking in and it was swarmed with hotel guests as well as other guests who had paid just to use the pool. We managed to get pool chairs but there was hardly any space in any of the pools. We returned the next morning before sunrise and it was so worth getting up early. The view was fantastic. There was hardly anyone there and we were able to take pictures to our heart's fill. The lifeguard was also kind enough to take some pictures of us together. Post sunrise the pool started filling up but by then we had had our fill of the pool and moved to the family jacuzzi on the other side. Our son also loved the kid's pool which is at one end of the infinity pool - completely cordoned off and safe enough for us to let him play around on his own.  Breakfast - There are 3 restaurants serving morning breakfast to the hotel guests. You can use any of them - we decided to use the one on the ground floor next to the reception - it was the biggest and with the largest variety. Note that all the restaurants have different timings and after 9 am there are also boards outside which state the waiting time - and it can get upto 30 minutes waiting especially towards the en dof breakfast. The food spread was extensive with various sections. The best part - there were enough vegetarian options (Indian as well as continental) and everything was well labelled so we didn't have to ask anyone. If we had stayed another night we would have tried out the breakfast in the restaurant next to the infinity pool.  Service - A birthday cake was sent to our room for my wife's big day in the afternoon. In the evening he returned with another cake which we returned. The cake tasted delicious though and on hindsight we should have kept the second one too. Service at breakfast was prompt too despite the crowds. Check out was super smooth as well. A hotel staff met us while we were standing in line with an I-Pad. He asked us if we had used anything from the mini bar or if there were any other billables. When we said no, he checked us out on the spot and saved us the agony of standing in line. There are also options to check out online, or using the TV, or by using a drop box form. Other Attractions - Of course you start with the casino which is open 24/7 and spread over 3 floors. There is also a complete mall in the underground floors below the reception which house just about every luxury brand you can think of. Quite a few celebrity chef restaurants as well as a huge food court. So plenty to do - you can actually blow up as much money here as you want.Overall - Undoubtedly one of the finest hotels I have ever stayed in. Pure luxury and indulgence. Definitely a must do if you are going to Singapore even if you can only afford a single night stay.",50,1
359,"Stayed many times at MBS, mostly for quick getaway, and surprisingly their service is consistently good. Had a bit of problem with the bathroom but got fixed within 15 minutes. The hotel is super crowded as usual.",50,1
360,"Stayed here for 5 nights for the formula 1. Stayed in a deluxe city view room on level 40. Yeh the view is nice , but for the price we paid we did expect a lot more. The shower is big but the shower head and pressure was terrible. The lifts are hot and uncomfortable. The bed is not very comfortable. Seemed to be very tight with the amenities that were sometimes not replenished. It is handy to stay there as trains are close but would definitely stay somewhere else if we ever return for the Grand Prix.",50,1
361,"Dear Mel H,Thank you for taking the time to share your review on TripAdvisor. I am disappointed to learn that your recent stay with us was not a complete success. Please rest assured that your feedback is important to us, and that I will share your comments regarding your appointed accommodation and the lifts on property with the relevant departments for their attention and review. I hope that this experience will not deter you from visiting us again, and I look forward to the opportunity to welcome you back to Marina Bay Sands soon for a more successful stay. ",30,1
362,"A hotel with a bit of class.  Wanted something a little special for our last couple of days in this beautiful city and that’s exactly what we got.  Beautiful room overlooking a beautiful garden view.Had a relaxing time by the infinity pool and a cool off in the pool and enjoyed a couple of cold drinks.Great buffet breakfast this morning, not included and a little pricey but worth it.",40,1
363,"This hotel really only survives because of the spectacular pool and rooftop. I can't imagine why anyone would stay here otherwise.The rooms are basic and over-priced. The location is okay, but not great, The ground floor area and lobby is a concrete monstrosity.Now I have stayed here and enjoyed the pool and roof, there is no way I would stay again - there are much nicer hotels in Singapore.",50,1
364,"Dear Nightwatchman,Thank you for your valued feedback. Though I am happy to note that you enjoyed your time spent at the Sands SkyPark infinity pool, I regret to learn that your stay with us was not a complete success. Please allow me to assure you that I have noted your comments regarding your appointed accommodation, and that we will continue working hard to enhance the quality of our offerings in order to serve you better. Nevertheless, I look forward to welcoming you back in the near future to experience more of what our one-stop destination has to offer. ",30,1
365,Hotel was absolutely beautiful and extremely impressive as far as design and architecture goes. Staff is very friendly and accommodating. If you have a chance check out the infinity pool on top of the hotel. ,50,1
366,"Stayed for 1 night during business trip.Pluses:- it is just amazing place to be - incredible architecture and structure;- beautiful day and night view from infinity pool;- nice gym;- spacious well equipped rooms;- nice view on Marina and Gardens (have opposite option - but i like night Gardens view with light show);- super convenient around - shopping mall, convention and exhibition center, casino, concert hall and etc;- good breakfast with good selection.Minuses:- it is just so many people....... - check-in was long. Have to be optimized;- pool is a bit messy with so many people there day and night;- in general does not worth it i would say. - very loud in Gardens direction. Sound protection is not best. In general - maybe for special occasion worth it. But have many other better options in Singapore. ",50,1
367,Excellent restaurant and excellent friendly staff. Especially Celine who was the number 1 employee!The cover changes was 48$ but normally it is less and the view is worth every penny. Also you get a free drink with that so if you have a Baileys you probably break even,30,1
368,"This hotel is really something. It is absolutely huge. We stayed here for one night so that we could enjoy the views from the top and of course the iconic pool.We arrived at around 10am which meant check in was really quick and easy. Our room wasn’t ready but we were given temporary keys so that we could explore the hotel before our room number was allocated. This then meant we could quickly have the keys updated later on with our having to wait in the long check in queues.The hotel is in a great location with minutes walk to the MRT and gardens by the bay. The shopping mall is well worth a visit even if you aren’t planning on shopping. The room was large, clean and very comfortable with a fantastic view over the bay so we could see the light show from our room in the evening. The curtains open automatically when you enter the room so that you can enjoy the view. Minor issue, the shower head could do with a clean as water was spraying off in all directions so keep hitting me in the face which wasn’t so pleasant.The pool and view from the top is by far the best thing about this hotel. We spent some time here early afternoon and then went back for sunset. We were lucky enough to find sun beds with ease on both occasions in the adults area. Staff are very attentive and offer a drinks service to your sun bed. The Jacuzzi area over looking gardens is a lovely place to chill out and watch Singapore light up at night.",50,1
369,Stayed for a quick overnight stop F1 Grand Prix grand final night. There were road closures in place but this didn’t really affect us getting to the hotel by cab. We stayed in the Deluxe Garden view room. We had a great view of Gardens by the bay (we were up on the top floors). Room had a small view of pit lane from the balcony. We kept the door open so we could hear the cars racing but you wouldn’t know they were close if your door was closed.The hotel was very busy with racing spectators. Bars & restaurants upstairs were pretty much booked up. The room key system limits where you go in the hotel- aka only hotel guests are able to enter the pool area. This is great as it’s good to have some privileges if you are a guest! Pool gets cleaned at 6pm - swimmers must hop out. Takes about 10 mins We had room service as the menu was very broad but it was reasonably priced.Coffee shop downstairs gas coffees & desserts which can be taken to ur room.We had a wonderful experience.,50,1
370,"We stayed here in December 2017 for my wife's birthday, 5 nights.The room great .The service great.The staff above and beyond .Val and Lawrence in the dinning room ,you guys are the greatest.We so look forwards to coming back",50,1
371,"Went back to Singapore after living there for a short time 40 years ago.The changes were massive.We stayed at Marina Bay and from there we visited lots of places which was fantastic.The view from the top of the hotel was just fantastic, both at night and during the day.We also had dinner in the restaurant on top of the building overlooking the harbour.  Amazing.  So were the prices, but not something we do everyday.The rooms were spacious and very comfortable we had one overlooking the gardens which were quite stunning at night.We loved our time there, brought back some good memories",50,1
372,"My husband and I stayed here for two nights last week. We really enjoyed our time at this hotel. We felt like we were in Vegas! There was so much to do on or near the hotel grounds that you really didn’t need to leave. Location couldn’t be more perfect. Plenty of places to eat, shop, and sight see near by. The hotel was also extremely clean (which is personally very important to me). Hotel staff were nice and respectful as well. Areas for hotel improvement: 1. Check in line was ridiculously long 2. Guest celebrating special occasions should feel special when they choose to spend the occasion with you. Otherwise we had a pleasant experience and would recommend staying here to other guests. ",50,1
373,"Stayed in the Marina Bay Sands for the Singapore Formula 1 weekend. The obvious comments about the place would be it has a feel of the major hotels in Vegas - very big, slick and efficient.The hotel itself is an imposing structure and is almost iconic in the city (much like the Burj Al Arab in Dubai).My biggest praise I have for the place are to its staff. Always pleasant and smiling and nothing being too much trouble.We had a few issues that had been caused by our travel agents and the hotel staff handled it on our behalf with class and efficiency.They ensured our stay was not affected and went out of their way to rectify the situation even though it was not them that had caused it ... they even sent champagne and chocolates to our room as a gesture once it had been remedied.Top class hotel, staff, food and rooms - brilliant !!",40,1
374,"You must stay in the hotel at least one night to try to swim the the roof swimming poolPool is very big and the view is unbelievable Room is big with two types of view which are garden or bayBreakfast is not badNothing free in this hotel , even water need to pay ",50,0
375,"Spacious and  amazing hotel. Breafast was really great , all sorts of variety and delicios which it should be for what it costs to stay here..The bars and restaurants are great. The pool is amazing.The downfall is irs always crowded.Would i stay again , probably not , it was a once on a lifetime experience",40,1
376,"MBS, as it is affectionately called by locals is a stunning property with an iconic pool on level 57.  Said to be the largest pool in the southern hemisphere, this infinity pool offers sweeping views of the city.  If the property is out of your budget, do what many guests do, stay elsewhere for the bulk of your trip and finish with a couple of days here to finish your visit.This is a large hotel with about 3,000 rooms.  The standard rooms are perfectly adequate, modern, stylish and elegantly furnished, but you don't stay here for the rooms, it's all about the pool. Recommended. ",40,1
377,"Huge, well kept. Easy to get lost.So much going on. Like a hotel in Las Vegas. Well kept. Big. Busy with nice atmosphere. Canal boat ride, casino, coffee shops, restaurants and more. Plus the famous infinity pool only for hotel guests.",50,1
378,"We stayed here for one night in a deluxe room. This place is amazing. We are not used to staying at luxury hotels, so maybe other people who are used to this will have other opinions.Location: The hotel has a very good location. There is an MRT station underground. You can walk directly to Gardens by the bay and the shopping mall next to the hotel (there is a walkway that connects these places that goes trough the hotel).Room: The deluxe room with city view was one of the best rooms we have had in our travels. The curtains open themselves when you walk into the room! The bathroom is spacious (no bathtub).Pool: I think a lot of people obviously come here for the pool view. We stayed here for 3 hours to watch the sunset and nightlights come to life in the city. This was the highlight of our stay. The poolside chairs are quickly full, so try to get there early or don't take to much stuff with you to the pool.Prices: The prices were naturally higher than in any other hotel. We found it a bit expensive, but again, we are not used to luxury hotels.Hotel grounds: the shopping mall is worth a visit even if you don't plan on buying anything. This mall is beautifull and has a manmade river flowing through it.",50,1
379,"Really luxurious, spacious and classy rooms with a very big balcony overlooking the beautiful Gardens by the Bay! As soon we went to the lobby, we were flooded with the a lot of people! However it was overlooked because of the main attraction which was its infinity pool! We had attended the Halloween bash at the rooftop bar with an amazing view! What a great stay!",50,1
380,"Treated ourselves to a few nights in a king club room for a big birthday.On arrival, we were 3 hours before Check in, but our bags were whisked away so that we could get the process underway.We're given passes to begin enjoying the hotel facilities, and told we would receive an email when our room was ready.In less than half an hour we received the email, and were in the room.Fantastic, huge, comfortable, amazing.  Nesprsso Coffee machine with variety of choices, teas and a kettle. Tea is served in club 55 as part of the room price from 2-4.  Delicious! Every day the food items were different, and delicious.  You can have any soft beverage, not just tea!Then at 5-7 alcohol and soft drinks and canapes are served in club 55.  The food again, amazing.  Cheeses, fruit, hot and cold canapes.  Each time we went to club 55, the staff remembered us and they notice when your glass needs replenishing.Pool is of course amazing.  Split into 2 sections, one for adults only.   We never had a problem getting a Lounger.Breakfast for club 55 guests is in a choice of restaurants.   We chose spago near the pool.  Very efficient.  Eggs cooked to order, and brought to your table, and of course, a huge selection of delicious buffet style foods.Staff knew it was a big birthday, and a cake and candle had been delivered to our room at the turn down service.  Absolutely lovely!The staff are all so friendly and accommodating.  We were so glad we came.The only thing I can say for improvement ...  a few fittings in the bathroom were showing their age, but this does not take away from the 5 dot review for the stunning marina bay sands, I miss it so much!",50,1
381,We took a room at 53  floor for me my wife and 17th year old daughter.  We pay for three persons but the third bed was to small for an adult.We got a garden view room  the room was big clean .The view is one of a kind.We are breakfast at business lunch and it was very good. And very luxury. The pool is the most amazing pool in the world.Every thing was perfect it cost but its worth. The location is also in best place near every thing and near mt.Don't miss this hotel if you are in Singapore. ,50,1
382,"Beautiful hotel, lots of things to see and do close by. Taxi to and from airport was approx 18singapore dollars. Gorgeous view overlooking the gardens. Worth every cent. Hotel staff sent a beautiful anniversary cake to our room. Felt the love by all staff",50,1
383,Came here for a long weekend getaway with my wife to celebrate her birthday. It was a luxurious stay that was extremely relaxing and received excellent service from all staff.great views from the gym and infinity pool is as brilliant as depicted in photo's.,50,1
384,"This was a must try for us when visiting Singapore, upon arrival the lobby is huge and the  queue for check in was rather large and the lobby busy with mainly non guests. The room was lovely very big and bathroom was great. However, given the level of hotel and costs there are quite a few moans coming! Severe lack of tea and coffee facilities in the room, I know this is minor but you even get this in budget hotels. Water was on a severe shortage! we asked for more and didn't get it. I do think that they need to separate the paying hotel guests from the general public, it was like a circus most of the time and not relaxing in the general hotel areas. We went to the pool (one of the main attractions!) and yes we expected it to be busy but people trying to sell you photos and just non stop, defo not one if you want to go and relax! We used the gym which seemed to be well equipped although many of the treadmills weren't working, but good changing areas and surprisingly free water given the lack in the rooms!We ate in Lavo, where the service was very poor for the level and cost of the restaurant! Overall, yes its a tick the box exercise and we won't be going back, we will be sticking to the Mandarin Oriental in future!",50,1
385,"Decided to stay here after seeing Crazy Rich Asian movie, the infinity pool was the main reason we want to stay at this hotel. The rooms were clean and we had the view of downtown and the fountain light show. the restaurant specifically the service at spago and the pool area was excellent, very friendly and prompt. ",30,1
386,"Stayed here during our Singapore stay and it's been an overwhelming experience for the family. Situated in the City Centre with it's very own shopping malls, catering up to high end brands. Friendly staff, very busy check in counter (prepare at least 45 minutes to an hour). Make sure you know which tower you have booked into, as there are different check in counters on every tower (you wouldn't want to queue on a wrong counter). The Infinity pool is amazing, you really cannot swim as it's too crowded but enough space to dip in and take a selfie. This is really luxury!",50,1
387,Relax your dayWalk 10 kms to make ur pot go down by 1”Have fun around the park with nature and sunFew places to have a snack or a meal  Take water with you.  Make sure to watch the laser show and to enjoy the night,50,1
388,"Check in queue far too long - needs to be urgently addressed. As with other guests we were staying to experience the hype of the infinity pool - pool was great if very, very  busy - had to wait for beds near pool. Towels at pool great -.plenty and warm. Room service surprisingly good and efficient. Overall a one off hotel experience that’s a tick box. ",40,1
389,"you see this hotel from all around the city.  its 30$ to get to the top and you can only get to a small part you cannot get to the pool area, thats for guests only.   but its a great picture taking placethere is also a restaurant and bar ontop",40,1
390,"We took a family room for a couple of nights.  The room was very big, with two toilets and one shower room.  It also has a mini kitchen area (really only for coffees and other drinks), and a sofa.  It also had a massive balcony, but we didn't use it.  My only criticism of these rooms are that they are on the first couple of levels so if you do want to sit on the balcony you will get a lot of road noise.  Once the sliding doors are shut though, you hear nothing.  Beds were only ok - a little too hard, but that is better than them being too soft I suppose....But the hotel facilities, and restaurants are fantastic.  The roof top pool is obviously the focal point and whilst its impressive its probably not reason enough to stay here to be honest.  Its almost always crowded, and hard to get a deck chair on it.  We had a good short stay here and would stay again, but probably only on a discounted rate.",50,1
391,"MBS is a Singapore icon. Very fast and efficient service. But quite pricey. But good for a once/month night out. Excellent roof top bars, and weekends get very busy, so plan ahead. Building is a marvel.",50,1
392,"If you think you saw it all, first visit this hotel, from the moment you enter the hotel you get amazed with the grandiosity of it. From the roof top you get the most beautiful scenery of Singapore, located in the heart of Singapore.",40,1
393,"I don't understand why the ratings of MBS are dropping down.First of all we didnt have to wait a Q, the service was all well arranged so in only 10 minutes after arrival, we were accommodated in our beautiful room.The room was spacious, very clean and had a great view  (especially in the night) of the Shoppes and city.I combined my trip from Bali to Singapore just to go to Marina Bay Sands ( one of the main reasons) as it gave Singapore a symbol to identify with. (At least in my opinion)The infinity pool is just amazing and we visited during day and night and it was never crowded. Except great views to experience on top of 57 floors, we also took some great amazing photos there. From MBS we even didn't have to cross any roads because the shoppes and Gardens by the bay were all connected with underground passages.Great stay ! We loved it <3",50,1
394,"I can't stress enough how amazing these buildings are. There's a huge ship on the top with a pool overlooking all of Singapore. Don't forget to bring your swimsuit, and remember to order some of the delicious drinks up there.",50,1
395,"After visiting 8 countries in 8 weeks we felt a nice stop to relax in Singapore was a good idea. The visit to Singapore was great but staying at the Marina Bay Sands was not a good choice. It’s mostly ridiculously busy with people coming and going. Not a hotel to choose if you want to just chill out. The 3 restaurants were always full, the music blaring at breakfast (inappropriate music choice for dining) and would be great if there was a adults only area - just a break from children crying or having a tantrum. Holidayers who pay lots of dollars for a 5 Star Hotel would expect 5 star treatment which includes, accommodation, meals and general atmosphere.",50,1
396,"Sure, the Marina Bay Sands is spectacular from the outside already, and the pool indeed is a spectacular experience. So it is worth a visit and great fun, but once seen alternatives can be considered..Check-in is is organized, but due to the sheer size of the place it feels like an airport with mass processing. Once in the room things get better: Pleasant design and great views. Definitely worth to go for the higher rooms with city view. Then the roof-top pool: just great, particularly early in the morning before the crowds come in.In a nutshell, a fun and spectacular experience worth to see, however, if you are looking for a calm, refined place with elegance, the Marina is not the place.",30,1
397,Admittedly the building structure and pool area is amazing. However that’s the only redeeming feature.  We expected a whole lot more for the money we paid. Do yourself a favour and just pay to access the top floor bar and stay elsewhere. ,50,1
398,"Easy access to shopping mall , restaurant and many interesting places around that area. I luv the scenary there. Winderful place to visit either alone or with family members.Transportation is easy by taxi or using the tube located near the hotel",20,1
399,From the begging the check -in in the awesome suite and the cake with our picture. The breathtaking view is located 53rd floorI had a great time enjoying all the hotel's facilitiesThanks to you I had an incredible 50th birthday and holiday above expectations,40,1
400,"Visited MBS on a business trip but enjoyed every minute spent in the hotel - service, amenities, food, rooms and of course the skypark were exceptional. Had breakfast in the 55Club, Spago and Rise - all of them were a great experience.",50,1
401,"I already had accommodation in Singapore but it was my mother's 70th birthday so took her for a swim with my sisters.  But I knew that since my last visit the pool is hot property and accessed now only with a room key.  So I booked a night there and we went for a swim and enjoyed a cocktail by the pool and dinner at CE LA VI before returning to our own hotel.  Yes it's amazing, but the pool is super crowded these days and honestly for me, I questioned whether it was worth it.  Our own hotel also had a rooftop pool which we enjoyed more as there was no one in it!  They sent an ""amenities pack"" to the room for my mother's birthday.  Thanks for the thought, but all of the amenities you sent were already in the bathroom.  So my advice if you are thinking  of splurging for one night just so you can take that swim is perhaps reconsider.",50,1
402,"A friend and I stayed at the Marina Bay Sands in a premiere twin garden view room on the last leg of our trip on Aug 2-3. Most of the previous reviews are accurate... it’s Marina Bay Sands expect a massive resort (three separate towers combined only at the ground & roof levels) with lux amenities(think your window curtains automatically open when you put your room key in the door) and close proximity to the gardens by the bay and mall. Normally I write pros and cons but I think it’s more helpful to cover the issues I read that concerned me before staying at the resort.1) lines at checkin - YES there will be a line. But the line moves fairly quickly (unless some thoughtless person leaves their passport inside their luggage and hunts for it while in front of the check-in desk... yes we actually saw this). However, MBS staff served beverages and did as much as possible to keep the line moving which made it bearable.2) Crowded/busy - there are 2,500 rooms at this resort plus visitors passing through or visiting restaurants. But the hotel manages it well. If you are a person that prefers a intimate stay with a lot of staff interaction you probably shouldn’t stay here. 3)Staff- all the staff we came in contact with were pleasant and very helpful and took their time thoroughly answering our questions. The guys at the pool deck were fun and keep our drinks flowing. Also cheers to the lifeguard that kept the kids on their side of the pool EXCELLENT WORK!4) Far from everything else- Yes this is true, the closest things are the mall, gardens by the bay, the flyer and Merlion statue. The train station is a decent (15-20min) walk away. I actually walked to Orchard Road from MBS and it took about an hour (fortunately it was mostly flat)Highlights of the resort 1) the pool of course- it closes after 11pm and opens early, waiters are available to deliver drinks and food at your lounger so you lose no time soaking in the view and getting the required selfie. Rotation is high and we did not have an issue finding a lounge either time we went (9pm & 11am). Also there are two sections family and adults, the adults pool is much less crowded and people constantly moved from the edge. The pool is also cold beware lol but there are jacuzzis on the opposite side to warm uup and another view.2) Room - included an nice size balcony with a view of the gardens by the bay and the super tree grove. The large bathroom included a stand up shower space and a tub. Great storage spaces and  large desk area, excellent space for a share!3) Bag Check- Bags were taken and returned quickly in the same condition. Drawbacks (that should be addressed)1) the cab line - our flight was at 2:30am. We  went to the cab line at midnight and waited approximately 30 minutes for a cab bc the line was so long. Other hotels I have visited of similar size have agreements with the cab companies that allows the bell hops to call for more cabs when the lines get long.Overall I would definitely stay at the Marina Bay Sands again for at least 1-2 nights (anything longer I ll probably split the stay between MBS and one closer to Orchard Road, Sentosa or Clarke Quay.) Definitely stay for the pool and it’s proximity to the marina Bay Area, it’s pricey (hence 4 stars) but worth it for a few days.",30,1
403,"The breakfast at the rooftop restaurant was delicious! We tasted many different foods authentic to the area. The buffet style was great way to try everything. The breakfast staff was especially helpful and friendly. They were happy to answer our questions, give us recommendations on what to try, and gave us an overall unique and pleasant experience.",40,1
404,"Hotel building, grounds, pool, roof top were all awesome - rooms nothing great,  typical room (we had city view 30th floor-great for water/light show viewing).   The roof top is the place to be, gorgeous pool and awesome views.  The convention center along with shops across the street also A+.  The water and lights show a must see! Train station is attached, Gardens By the Bay & Singapore Flyer all within walking distance.",50,1
405,"There is no question the hotel is striking in design but that’s were it ends. The famous roof top pool is only good for selfies. The price we paid for our room with club access was not worth it at all.   As one can’t really sit and relax by the pool as there are hords of people taking selfies and jumping in and out. Very very crowded. You line up just to get into the pool area. You line up to get into the club lounge, you line up pretty much for everything. There are options for club guests to have breakfast but it goes from bad to worse with the line ups. So no matter we’re you chose to have breakfast please be ready to line up no matter if you are on club level or not. Also line up for a taxi was pretty long. The mall attached to the hotel was very nice. The only staff member who stands out was Sapuan in the bell department he provided excellent service and was very helpful In Getting us a ride to the airport. I would recommend staying at a different hotel and visiting MBS just to say you visited an architectural marvel. ",40,1
406,Great architecture and a bustling place. Roof pool is a must but is very crowded. I think the hotel is a victim of its own success  since my only complaint would be that its is to busy. To be fair its amazing the way the hotel is run to such high standards with the sheer volume of people it caters for.,10,1
407,"Staff here are fantastic, we stayed in a City view king room and it's been superb. It included the Club 55 which is well worth the money, the breakfast is amazing with lots of choice, it's calmer and more relaxing than the other restaurants for breakfast. Special thank you to Vella in Club 55 who always remembered our names and gave it that personal touch. If you play it right with Club 55 you won't need lunch as they then do afternoon tea at 2pm so it's basically half board.The guest services are also very good, we had a whole range of animals made for us out of towels, they also noticed what we were using most out of tea and coffee and gave us more of what we used.The skypark is great to be able to use as and when you please as a hotel guest.The infinity pool is very crowded and it's full of people taking selfies but it's big enough that it doesn't effect it too much.Overall I'd highly recommend this hotel, we've stayed here for 6 nights and I'd happily stay here for another 6. Thank you Marina Bay Sands.",40,1
408,"The hotel is definitely not cheap but the view from the pool is worth the expensive rooms. I have stayed there for my birthday and I got an upgrade. The room looked absolutely excellent, the view was impressive. But nothing compared to the well known infinity pool. Talking a bath in that pool after sunset and watching the breathtaking view of the port and the city is one of the best experiences ever.",50,1
409,"booked a king club room to celebrate our 24th wedding anniversary. hoped for a nice relaxing long weekend. the hotel trashed that idea from the moment we entered the lobby. If you want a trip where your senses are assaulted from the moment you arrive, where loud pumping music bursts your eardrums, where the chilly pool is standing room only, where the foreground of you singapore view is a whole load of people spending hours trying to get that perfect facebook selfie........then go ahead - come here. you get the idea.The pool is crowded and full of kids from 6am to 11pm. Yep, the kids are still there at that time - dont they have beds to go to?If you want a relaxing getaway - go somewhere else Its a very average, busy hotel that happens to have an interesting pool. You have seen the photos. they are all over the internet. Thats what it looks like. Climb into a cold bath. Thats what it feels like. Go somewhere else... we will be going back to our favourite hotel nearby, shouldnt have bothered trying this one.",50,1
